1.8	KEMET	C0805C185K9PAC	X5R	6.3	7.41	0.00578345	0
1.8	KEMET	C0805C185K9RAC	X7R	6.3	13.9	0.00917518	0
18	KEMET	C0805C186K7PAC	X5R	4	13.7	0.00228559	0
18	KEMET	C0805C186K9PAC	X5R	6.3	13.7	0.00228559	0
0.00022	KEMET	C0805C221K1RAC	X7R	100	0.0307	19.9214	0
0.00022	KEMET	C0805C221K2RAC	X7R	200	0.0307	19.9214	0
0.00022	KEMET	C0805C221K3RAC	X7R	25	0.0228	19.9214	0
0.00022	KEMET	C0805C221K4RAC	X7R	16	0.0146	19.9214	0
0.00022	KEMET	C0805C221K5RAC	X7R	50	0.0307	19.9214	0
0.00022	KEMET	C0805C221K8RAC	X7R	10	0.00914	19.9214	0
0.00022	KEMET	C0805C221K9RAC	X7R	6.3	0.00576	19.9214	0
0.0022	KEMET	C0805C222K1RAC	X7R	100	0.142	1.33509	0
0.0022	KEMET	C0805C222K2RAC	X7R	200	0.142	1.33509	0
0.0022	KEMET	C0805C222K3RAC	X7R	25	0.142	1.33509	0
0.0022	KEMET	C0805C222K4RAC	X7R	16	0.142	1.33509	0
0.0022	KEMET	C0805C222K5RAC	X7R	50	0.142	1.33509	0
0.0022	KEMET	C0805C222K8RAC	X7R	10	0.0897	1.33509	0
0.0022	KEMET	C0805C222K9RAC	X7R	6.3	0.0565	1.33509	0
0.022	KEMET	C0805C223K1RAC	X7R	100	0.459	0.256209	0
0.022	KEMET	C0805C223K2RAC	X7R	200	0.481	0.233243	0
0.022	KEMET	C0805C223K3RAC	X7R	25	0.459	0.256209	0
0.022	KEMET	C0805C223K4RAC	X7R	16	0.459	0.256209	0
0.022	KEMET	C0805C223K5RAC	X7R	50	0.459	0.256209	0
0.022	KEMET	C0805C223K8RAC	X7R	10	0.459	0.256209	0
0.022	KEMET	C0805C223K9RAC	X7R	6.3	0.459	0.256209	0
0.22	KEMET	C0805C224K3RAC	X7R	25	2.37	0.0592523	0
0.22	KEMET	C0805C224K4RAC	X7R	16	2.52	0.0526265	0
0.22	KEMET	C0805C224K5RAC	X7R	50	2.37	0.0592523	0
0.22	KEMET	C0805C224K8RAC	X7R	10	2.52	0.0526265	0
0.22	KEMET	C0805C224K9RAC	X7R	6.3	2.52	0.0526265	0
2.2	KEMET	C0805C225K4PAC	X5R	16	7.1	0.00682	0
2.2	KEMET	C0805C225K4RAC	X7R	16	15.5	0.00856636	0
2.2	KEMET	C0805C225K7PAC	X5R	4	7.1	0.00682	0
2.2	KEMET	C0805C225K8PAC	X5R	10	7.1	0.00682	0
2.2	KEMET	C0805C225K8RAC	X7R	10	15.5	0.00856636	0
2.2	KEMET	C0805C225K9PAC	X5R	6.3	7.1	0.00682	0
2.2	KEMET	C0805C225K9RAC	X7R	6.3	15.5	0.00856636	0
22	KEMET	C0805C226K7PAC	X5R	4	14.4	0.00217802	0
22	KEMET	C0805C226K9PAC	X5R	6.3	14.4	0.00217802	0
0.00027	KEMET	C0805C271K1RAC	X7R	100	0.0408	14.1143	0
0.00027	KEMET	C0805C271K2RAC	X7R	200	0.0408	14.1143	0
0.00027	KEMET	C0805C271K3RAC	X7R	25	0.028	14.1143	0
0.00027	KEMET	C0805C271K4RAC	X7R	16	0.0179	14.1143	0
0.00027	KEMET	C0805C271K5RAC	X7R	50	0.0408	14.1143	0
0.00027	KEMET	C0805C271K8RAC	X7R	10	0.0112	14.1143	0
0.00027	KEMET	C0805C271K9RAC	X7R	6.3	0.00707	14.1143	0
0.0027	KEMET	C0805C272K1RAC	X7R	100	0.169	1.09272	0
0.0027	KEMET	C0805C272K2RAC	X7R	200	0.169	1.09272	0
0.0027	KEMET	C0805C272K3RAC	X7R	25	0.169	1.09272	0
0.0027	KEMET	C0805C272K4RAC	X7R	16	0.169	1.09272	0
0.0027	KEMET	C0805C272K5RAC	X7R	50	0.169	1.09272	0
0.0027	KEMET	C0805C272K8RAC	X7R	10	0.11	1.09272	0
0.0027	KEMET	C0805C272K9RAC	X7R	6.3	0.0692	1.09272	0
0.027	KEMET	C0805C273K1RAC	X7R	100	0.533	0.222978	0
0.027	KEMET	C0805C273K2RAC	X7R	200	0.557	0.203733	0
0.027	KEMET	C0805C273K3RAC	X7R	25	0.533	0.222978	0
0.027	KEMET	C0805C273K4RAC	X7R	16	0.533	0.222978	0
0.027	KEMET	C0805C273K5RAC	X7R	50	0.533	0.222978	0
0.027	KEMET	C0805C273K8RAC	X7R	10	0.533	0.222978	0
0.027	KEMET	C0805C273K9RAC	X7R	6.3	0.533	0.222978	0
0.27	KEMET	C0805C274K3RAC	X7R	25	2.8	0.0497656	0
0.27	KEMET	C0805C274K4RAC	X7R	16	2.8	0.0497656	0
0.27	KEMET	C0805C274K8RAC	X7R	10	2.8	0.0497656	0
0.27	KEMET	C0805C274K9RAC	X7R	6.3	2.8	0.0497656	0
2.7	KEMET	C0805C275K4PAC	X5R	16	7.19	0.00676545	0
2.7	KEMET	C0805C275K7PAC	X5R	4	7.19	0.00676545	0
2.7	KEMET	C0805C275K8PAC	X5R	10	7.19	0.00676545	0
2.7	KEMET	C0805C275K9PAC	X5R	6.3	7.19	0.00676545	0
0.00033	KEMET	C0805C331K1RAC	X7R	100	0.052	10.395	0
0.00033	KEMET	C0805C331K2RAC	X7R	200	0.052	10.395	0
0.00033	KEMET	C0805C331K3RAC	X7R	25	0.0343	10.395	0
0.00033	KEMET	C0805C331K4RAC	X7R	16	0.0219	10.395	0
0.00033	KEMET	C0805C331K5RAC	X7R	50	0.052	10.395	0
0.00033	KEMET	C0805C331K8RAC	X7R	10	0.0137	10.395	0
0.00033	KEMET	C0805C331K9RAC	X7R	6.3	0.00864	10.395	0
0.0033	KEMET	C0805C332K1RAC	X7R	100	0.195	0.932587	0
0.0033	KEMET	C0805C332K2RAC	X7R	200	0.195	0.932587	0
0.0033	KEMET	C0805C332K3RAC	X7R	25	0.195	0.932587	0
0.0033	KEMET	C0805C332K4RAC	X7R	16	0.195	0.932587	0
0.0033	KEMET	C0805C332K5RAC	X7R	50	0.195	0.932587	0
0.0033	KEMET	C0805C332K8RAC	X7R	10	0.134	0.932587	0
0.0033	KEMET	C0805C332K9RAC	X7R	6.3	0.0845	0.932587	0
0.033	KEMET	C0805C333K1RAC	X7R	100	0.614	0.196586	0
0.033	KEMET	C0805C333K2RAC	X7R	200	0.649	0.176034	0
0.033	KEMET	C0805C333K3RAC	X7R	25	0.614	0.196586	0
0.033	KEMET	C0805C333K4RAC	X7R	16	0.614	0.196586	0
0.033	KEMET	C0805C333K5RAC	X7R	50	0.614	0.196586	0
0.033	KEMET	C0805C333K8RAC	X7R	10	0.614	0.196586	0
0.033	KEMET	C0805C333K9RAC	X7R	6.3	0.614	0.196586	0
0.33	KEMET	C0805C334K3RAC	X7R	25	3.18	0.0452408	0
0.33	KEMET	C0805C334K4RAC	X7R	16	3.18	0.0452408	0
0.33	KEMET	C0805C334K8RAC	X7R	10	3.18	0.0452408	0
0.33	KEMET	C0805C334K9RAC	X7R	6.3	3.18	0.0452408	0
3.3	KEMET	C0805C335K4PAC	X5R	16	8.02	0.00562267	0
3.3	KEMET	C0805C335K7PAC	X5R	4	8.02	0.00562267	0
3.3	KEMET	C0805C335K8PAC	X5R	10	8.02	0.00562267	0
3.3	KEMET	C0805C335K9PAC	X5R	6.3	8.02	0.00562267	0
0.00039	KEMET	C0805C391K1RAC	X7R	100	0.0626	8.35921	0
0.00039	KEMET	C0805C391K2RAC	X7R	200	0.0626	8.35921	0
0.00039	KEMET	C0805C391K3RAC	X7R	25	0.0405	8.35921	0
0.00039	KEMET	C0805C391K4RAC	X7R	16	0.0259	8.35921	0
0.00039	KEMET	C0805C391K5RAC	X7R	50	0.0626	8.35921	0
0.00039	KEMET	C0805C391K8RAC	X7R	10	0.0162	8.35921	0
0.00039	KEMET	C0805C391K9RAC	X7R	6.3	0.0102	8.35921	0
0.0039	KEMET	C0805C392K1RAC	X7R	100	0.221	0.817134	0
0.0039	KEMET	C0805C392K2RAC	X7R	200	0.221	0.817134	0
0.0039	KEMET	C0805C392K3RAC	X7R	25	0.221	0.817134	0
0.0039	KEMET	C0805C392K4RAC	X7R	16	0.221	0.817134	0
0.0039	KEMET	C0805C392K5RAC	X7R	50	0.221	0.817134	0
0.0039	KEMET	C0805C392K8RAC	X7R	10	0.158	0.817134	0
0.0039	KEMET	C0805C392K9RAC	X7R	6.3	0.0998	0.817134	0
0.039	KEMET	C0805C393K1RAC	X7R	100	0.684	0.181089	0
0.039	KEMET	C0805C393K2RAC	X7R	200	0.727	0.160256	0
0.039	KEMET	C0805C393K3RAC	X7R	25	0.684	0.181089	0
0.039	KEMET	C0805C393K4RAC	X7R	16	0.684	0.181089	0
0.039	KEMET	C0805C393K5RAC	X7R	50	0.684	0.181089	0
0.039	KEMET	C0805C393K8RAC	X7R	10	0.684	0.181089	0
0.039	KEMET	C0805C393K9RAC	X7R	6.3	0.684	0.181089	0
0.39	KEMET	C0805C394K3RAC	X7R	25	3.58	0.041224	0
0.39	KEMET	C0805C394K4RAC	X7R	16	3.58	0.041224	0
0.39	KEMET	C0805C394K8RAC	X7R	10	3.58	0.041224	0
0.39	KEMET	C0805C394K9RAC	X7R	6.3	3.58	0.041224	0
0.00047	KEMET	C0805C471K1RAC	X7R	100	0.0727	6.32591	0
0.00047	KEMET	C0805C471K2RAC	X7R	200	0.0727	6.32591	0
0.00047	KEMET	C0805C471K3RAC	X7R	25	0.0488	6.32591	0
0.00047	KEMET	C0805C471K4RAC	X7R	16	0.0312	6.32591	0
0.00047	KEMET	C0805C471K5RAC	X7R	50	0.0727	6.32591	0
0.00047	KEMET	C0805C471K8RAC	X7R	10	0.0195	6.32591	0
0.00047	KEMET	C0805C471K9RAC	X7R	6.3	0.0123	6.32591	0
0.0047	KEMET	C0805C472K1RAC	X7R	100	0.209	0.689086	0
0.0047	KEMET	C0805C472K2RAC	X7R	200	0.209	0.689086	0
0.0047	KEMET	C0805C472K3RAC	X7R	25	0.209	0.689086	0
0.0047	KEMET	C0805C472K4RAC	X7R	16	0.209	0.689086	0
0.0047	KEMET	C0805C472K5RAC	X7R	50	0.209	0.689086	0
0.0047	KEMET	C0805C472K8RAC	X7R	10	0.191	0.689086	0
0.0047	KEMET	C0805C472K9RAC	X7R	6.3	0.12	0.689086	0
0.0047	KEMET	C0805C472KBRAC	X7R	630	0.261	0.9428	0
0.047	KEMET	C0805C473K1RAC	X7R	100	0.833	0.141008	0
0.047	KEMET	C0805C473K2RAC	X7R	200	0.779	0.161388	0
0.047	KEMET	C0805C473K3RAC	X7R	25	0.833	0.141008	0
0.047	KEMET	C0805C473K4RAC	X7R	16	0.833	0.141008	0
0.047	KEMET	C0805C473K5RAC	X7R	50	0.833	0.141008	0
0.047	KEMET	C0805C473K8RAC	X7R	10	0.833	0.141008	0
0.047	KEMET	C0805C473K9RAC	X7R	6.3	0.833	0.141008	0
0.47	KEMET	C0805C474K3PAC	X5R	25	3.38	0.0190129	0
0.47	KEMET	C0805C474K3RAC	X7R	25	4.11	0.0359132	0
0.47	KEMET	C0805C474K4PAC	X5R	16	3.38	0.0190129	0
0.47	KEMET	C0805C474K4RAC	X7R	16	4.11	0.0359132	0
0.47	KEMET	C0805C474K7PAC	X5R	4	3.38	0.0190129	0
0.47	KEMET	C0805C474K8PAC	X5R	10	3.38	0.0190129	0
0.47	KEMET	C0805C474K8RAC	X7R	10	4.11	0.0359132	0
0.47	KEMET	C0805C474K9PAC	X5R	6.3	3.38	0.0190129	0
0.47	KEMET	C0805C474K9RAC	X7R	6.3	4.11	0.0359132	0
4.7	KEMET	C0805C475K3PAC	X5R	25	9.88	0.00384339	0
4.7	KEMET	C0805C475K4PAC	X5R	16	9.88	0.00384339	0
4.7	KEMET	C0805C475K7PAC	X5R	4	9.88	0.00384339	0
4.7	KEMET	C0805C475K8PAC	X5R	10	9.88	0.00384339	0
4.7	KEMET	C0805C475K9PAC	X5R	6.3	10.2	0.00431773	0
47	KEMET	C0805C476K7PAC	X5R	4	16.4	0.00218555	0
47	KEMET	C0805C476K9PAC	X5R	6.3	17.3	0.00197921	0
0.00056	KEMET	C0805C561K1RAC	X7R	100	0.0792	5.41355	0
0.00056	KEMET	C0805C561K2RAC	X7R	200	0.0792	5.41355	0
0.00056	KEMET	C0805C561K3RAC	X7R	25	0.0582	5.41355	0
0.00056	KEMET	C0805C561K4RAC	X7R	16	0.0372	5.41355	0
0.00056	KEMET	C0805C561K5RAC	X7R	50	0.0792	5.41355	0
0.00056	KEMET	C0805C561K8RAC	X7R	10	0.0233	5.41355	0
0.00056	KEMET	C0805C561K9RAC	X7R	6.3	0.0147	5.41355	0
0.0056	KEMET	C0805C562K1RAC	X7R	100	0.175	0.598617	0
0.0056	KEMET	C0805C562K2RAC	X7R	200	0.175	0.598617	0
0.0056	KEMET	C0805C562K3RAC	X7R	25	0.175	0.598617	0
0.0056	KEMET	C0805C562K4RAC	X7R	16	0.175	0.598617	0
0.0056	KEMET	C0805C562K5RAC	X7R	50	0.175	0.598617	0
0.0056	KEMET	C0805C562K8RAC	X7R	10	0.175	0.598617	0
0.0056	KEMET	C0805C562K9RAC	X7R	6.3	0.143	0.598617	0
0.056	KEMET	C0805C563K1RAC	X7R	100	0.924	0.132104	0
0.056	KEMET	C0805C563K2RAC	X7R	200	0.816	0.169634	0
0.056	KEMET	C0805C563K3RAC	X7R	25	0.924	0.132104	0
0.056	KEMET	C0805C563K4RAC	X7R	16	0.924	0.132104	0
0.056	KEMET	C0805C563K5RAC	X7R	50	0.924	0.132104	0
0.056	KEMET	C0805C563K8RAC	X7R	10	0.924	0.132104	0
0.056	KEMET	C0805C563K9RAC	X7R	6.3	0.924	0.132104	0
0.56	KEMET	C0805C564K3PAC	X5R	25	3.86	0.0157747	0
0.56	KEMET	C0805C564K3RAC	X7R	25	5.23	0.02518	0
0.56	KEMET	C0805C564K4PAC	X5R	16	3.86	0.0157747	0
0.56	KEMET	C0805C564K4RAC	X7R	16	5.23	0.02518	0
0.56	KEMET	C0805C564K7PAC	X5R	4	3.86	0.0157747	0
0.56	KEMET	C0805C564K8PAC	X5R	10	3.86	0.0157747	0
0.56	KEMET	C0805C564K8RAC	X7R	10	5.23	0.02518	0
0.56	KEMET	C0805C564K9PAC	X5R	6.3	3.86	0.0157747	0
0.56	KEMET	C0805C564K9RAC	X7R	6.3	5.23	0.02518	0
5.6	KEMET	C0805C565K7PAC	X5R	4	9.04	0.0046713	0
5.6	KEMET	C0805C565K8PAC	X5R	10	9.04	0.0046713	0
5.6	KEMET	C0805C565K9PAC	X5R	6.3	9.04	0.0046713	0
0.00068	KEMET	C0805C681K1RAC	X7R	100	0.067	4.06353	0
0.00068	KEMET	C0805C681K2RAC	X7R	200	0.067	4.06353	0
0.00068	KEMET	C0805C681K3RAC	X7R	25	0.067	4.06353	0
0.00068	KEMET	C0805C681K4RAC	X7R	16	0.0451	4.06353	0
0.00068	KEMET	C0805C681K5RAC	X7R	50	0.067	4.06353	0
0.00068	KEMET	C0805C681K8RAC	X7R	10	0.0282	4.06353	0
0.00068	KEMET	C0805C681K9RAC	X7R	6.3	0.0178	4.06353	0
0.0068	KEMET	C0805C682K1RAC	X7R	100	0.204	0.515913	0
0.0068	KEMET	C0805C682K3RAC	X7R	25	0.204	0.515913	0
0.0068	KEMET	C0805C682K4RAC	X7R	16	0.204	0.515913	0
0.0068	KEMET	C0805C682K5RAC	X7R	50	0.204	0.515913	0
0.0068	KEMET	C0805C682K8RAC	X7R	10	0.204	0.515913	0
0.0068	KEMET	C0805C682K9RAC	X7R	6.3	0.174	0.515913	0
0.068	KEMET	C0805C683K1RAC	X7R	100	1.06	0.118024	0
0.068	KEMET	C0805C683K3RAC	X7R	25	1.06	0.118024	0
0.068	KEMET	C0805C683K4RAC	X7R	16	1.06	0.118024	0
0.068	KEMET	C0805C683K5RAC	X7R	50	1.06	0.118024	0
0.068	KEMET	C0805C683K8RAC	X7R	10	1.06	0.118024	0
0.068	KEMET	C0805C683K9RAC	X7R	6.3	1.06	0.118024	0
0.68	KEMET	C0805C684K3PAC	X5R	25	4.35	0.0130017	0
0.68	KEMET	C0805C684K4PAC	X5R	16	4.35	0.0130017	0
0.68	KEMET	C0805C684K4RAC	X7R	16	6.37	0.0203729	0
0.68	KEMET	C0805C684K7PAC	X5R	4	4.35	0.0130017	0
0.68	KEMET	C0805C684K8PAC	X5R	10	4.35	0.0130017	0
0.68	KEMET	C0805C684K8RAC	X7R	10	6.37	0.0203729	0
0.68	KEMET	C0805C684K9PAC	X5R	6.3	4.35	0.0130017	0
0.68	KEMET	C0805C684K9RAC	X7R	6.3	6.37	0.0203729	0
6.8	KEMET	C0805C685K7PAC	X5R	4	10.1	0.00390807	0
6.8	KEMET	C0805C685K8PAC	X5R	10	10.1	0.00390807	0
6.8	KEMET	C0805C685K9PAC	X5R	6.3	10.1	0.00390807	0
0.00082	KEMET	C0805C821K1RAC	X7R	100	0.0765	3.24816	0
0.00082	KEMET	C0805C821K2RAC	X7R	200	0.0765	3.24816	0
0.00082	KEMET	C0805C821K3RAC	X7R	25	0.0765	3.24816	0
0.00082	KEMET	C0805C821K4RAC	X7R	16	0.0542	3.24816	0
0.00082	KEMET	C0805C821K5RAC	X7R	50	0.0765	3.24816	0
0.00082	KEMET	C0805C821K8RAC	X7R	10	0.0339	3.24816	0
0.00082	KEMET	C0805C821K9RAC	X7R	6.3	0.0213	3.24816	0
0.0082	KEMET	C0805C822K1RAC	X7R	100	0.233	0.454789	0
0.0082	KEMET	C0805C822K2RAC	X7R	200	0.233	0.454789	0
0.0082	KEMET	C0805C822K3RAC	X7R	25	0.233	0.454789	0
0.0082	KEMET	C0805C822K4RAC	X7R	16	0.233	0.454789	0
0.0082	KEMET	C0805C822K5RAC	X7R	50	0.233	0.454789	0
0.0082	KEMET	C0805C822K8RAC	X7R	10	0.233	0.454789	0
0.0082	KEMET	C0805C822K9RAC	X7R	6.3	0.209	0.454789	0
0.082	KEMET	C0805C823K1RAC	X7R	100	1.21	0.104146	0
0.082	KEMET	C0805C823K3RAC	X7R	25	1.21	0.104146	0
0.082	KEMET	C0805C823K4RAC	X7R	16	1.21	0.104146	0
0.082	KEMET	C0805C823K5RAC	X7R	50	1.21	0.104146	0
0.082	KEMET	C0805C823K8RAC	X7R	10	1.21	0.104146	0
0.082	KEMET	C0805C823K9RAC	X7R	6.3	1.21	0.104146	0
0.82	KEMET	C0805C824K3PAC	X5R	25	4.9	0.0107268	0
0.82	KEMET	C0805C824K4PAC	X5R	16	4.9	0.0107268	0
0.82	KEMET	C0805C824K4RAC	X7R	16	8.04	0.0145274	0
0.82	KEMET	C0805C824K7PAC	X5R	4	4.9	0.0107268	0
0.82	KEMET	C0805C824K8PAC	X5R	10	4.9	0.0107268	0
0.82	KEMET	C0805C824K8RAC	X7R	10	8.04	0.0145274	0
0.82	KEMET	C0805C824K9PAC	X5R	6.3	4.9	0.0107268	0
0.82	KEMET	C0805C824K9RAC	X7R	6.3	8.04	0.0145274	0
8.2	KEMET	C0805C825K7PAC	X5R	4	10.4	0.0036795	0
8.2	KEMET	C0805C825K8PAC	X5R	10	10.4	0.0036795	0
8.2	KEMET	C0805C825K9PAC	X5R	6.3	10.4	0.0036795	0
0.01	KEMET	C0805F103K1RAC	X7R	100	0.291	0.34258	0
0.01	KEMET	C0805F103K2RAC	X7R	200	0.291	0.34258	0
0.01	KEMET	C0805F103K3RAC	X7R	25	0.291	0.34258	0
0.01	KEMET	C0805F103K4RAC	X7R	16	0.291	0.34258	0
0.01	KEMET	C0805F103K5RAC	X7R	50	0.291	0.34258	0
0.01	KEMET	C0805F103K8RAC	X7R	10	0.291	0.34258	0
0.01	KEMET	C0805F103K9RAC	X7R	6.3	0.255	0.34258	0
0.012	KEMET	C0805F123K1RAC	X7R	100	0.332	0.302696	0
0.012	KEMET	C0805F123K2RAC	X7R	200	0.332	0.302696	0
0.012	KEMET	C0805F123K3RAC	X7R	25	0.332	0.302696	0
0.012	KEMET	C0805F123K4RAC	X7R	16	0.332	0.302696	0
0.012	KEMET	C0805F123K5RAC	X7R	50	0.332	0.302696	0
0.012	KEMET	C0805F123K8RAC	X7R	10	0.332	0.302696	0
0.012	KEMET	C0805F123K9RAC	X7R	6.3	0.306	0.302696	0
0.015	KEMET	C0805F153K1RAC	X7R	100	0.393	0.257867	0
0.015	KEMET	C0805F153K2RAC	X7R	200	0.393	0.257867	0
0.015	KEMET	C0805F153K3RAC	X7R	25	0.393	0.257867	0
0.015	KEMET	C0805F153K4RAC	X7R	16	0.393	0.257867	0
0.015	KEMET	C0805F153K5RAC	X7R	50	0.393	0.257867	0
0.015	KEMET	C0805F153K8RAC	X7R	10	0.393	0.257867	0
0.015	KEMET	C0805F153K9RAC	X7R	6.3	0.383	0.257867	0
0.018	KEMET	C0805F183K1RAC	X7R	100	0.423	0.256958	0
0.018	KEMET	C0805F183K3RAC	X7R	25	0.423	0.256958	0
0.018	KEMET	C0805F183K4RAC	X7R	16	0.423	0.256958	0
0.018	KEMET	C0805F183K5RAC	X7R	50	0.423	0.256958	0
0.018	KEMET	C0805F183K8RAC	X7R	10	0.423	0.256958	0
0.018	KEMET	C0805F183K9RAC	X7R	6.3	0.423	0.256958	0
0.022	KEMET	C0805F223K1RAC	X7R	100	0.481	0.233243	0
0.022	KEMET	C0805F223K3RAC	X7R	25	0.481	0.233243	0
0.022	KEMET	C0805F223K4RAC	X7R	16	0.481	0.233243	0
0.022	KEMET	C0805F223K5RAC	X7R	50	0.481	0.233243	0
0.022	KEMET	C0805F223K8RAC	X7R	10	0.481	0.233243	0
0.022	KEMET	C0805F223K9RAC	X7R	6.3	0.481	0.233243	0
0.027	KEMET	C0805F273K1RAC	X7R	100	0.557	0.203733	0
0.027	KEMET	C0805F273K3RAC	X7R	25	0.557	0.203733	0
0.027	KEMET	C0805F273K4RAC	X7R	16	0.557	0.203733	0
0.027	KEMET	C0805F273K5RAC	X7R	50	0.557	0.203733	0
0.027	KEMET	C0805F273K8RAC	X7R	10	0.557	0.203733	0
0.027	KEMET	C0805F273K9RAC	X7R	6.3	0.557	0.203733	0
0.033	KEMET	C0805F333K1RAC	X7R	100	0.649	0.176034	0
0.033	KEMET	C0805F333K3RAC	X7R	25	0.649	0.176034	0
0.033	KEMET	C0805F333K4RAC	X7R	16	0.649	0.176034	0
0.033	KEMET	C0805F333K5RAC	X7R	50	0.649	0.176034	0
0.033	KEMET	C0805F333K8RAC	X7R	10	0.649	0.176034	0
0.033	KEMET	C0805F333K9RAC	X7R	6.3	0.649	0.176034	0
0.039	KEMET	C0805F393K1RAC	X7R	100	0.727	0.160256	0
0.039	KEMET	C0805F393K3RAC	X7R	25	0.727	0.160256	0
0.039	KEMET	C0805F393K4RAC	X7R	16	0.727	0.160256	0
0.039	KEMET	C0805F393K5RAC	X7R	50	0.727	0.160256	0
0.039	KEMET	C0805F393K8RAC	X7R	10	0.727	0.160256	0
0.039	KEMET	C0805F393K9RAC	X7R	6.3	0.727	0.160256	0
0.047	KEMET	C0805F473K3RAC	X7R	25	0.779	0.161388	0
0.047	KEMET	C0805F473K4RAC	X7R	16	0.779	0.161388	0
0.047	KEMET	C0805F473K5RAC	X7R	50	0.779	0.161388	0
0.047	KEMET	C0805F473K8RAC	X7R	10	0.779	0.161388	0
0.047	KEMET	C0805F473K9RAC	X7R	6.3	0.779	0.161388	0
0.056	KEMET	C0805F563K3RAC	X7R	25	0.816	0.169634	0
0.056	KEMET	C0805F563K4RAC	X7R	16	0.816	0.169634	0
0.056	KEMET	C0805F563K5RAC	X7R	50	0.816	0.169634	0
0.056	KEMET	C0805F563K8RAC	X7R	10	0.816	0.169634	0
0.056	KEMET	C0805F563K9RAC	X7R	6.3	0.816	0.169634	0
0.068	KEMET	C0805F683K3RAC	X7R	25	1.06	0.117794	0
0.068	KEMET	C0805F683K4RAC	X7R	16	1.06	0.117794	0
0.068	KEMET	C0805F683K5RAC	X7R	50	1.06	0.117794	0
0.068	KEMET	C0805F683K8RAC	X7R	10	1.06	0.117794	0
0.068	KEMET	C0805F683K9RAC	X7R	6.3	1.06	0.117794	0
0.082	KEMET	C0805F823K3RAC	X7R	25	1.17	0.11045	0
0.082	KEMET	C0805F823K4RAC	X7R	16	1.17	0.11045	0
0.082	KEMET	C0805F823K5RAC	X7R	50	1.17	0.11045	0
0.082	KEMET	C0805F823K8RAC	X7R	10	1.17	0.11045	0
0.082	KEMET	C0805F823K9RAC	X7R	6.3	1.17	0.11045	0
0.001	KEMET	C1206C102K1RAC	X7R	100	0.0753	2.89088	0
0.001	KEMET	C1206C102K2RAC	X7R	200	0.0753	2.89088	0
0.001	KEMET	C1206C102K3RAC	X7R	25	0.0753	2.89088	0
0.001	KEMET	C1206C102K4RAC	X7R	16	0.0654	2.89088	0
0.001	KEMET	C1206C102K5RAC	X7R	50	0.0753	2.89088	0
0.001	KEMET	C1206C102K8RAC	X7R	10	0.0409	2.89088	0
0.001	KEMET	C1206C102K9RAC	X7R	6.3	0.0258	2.89088	0
0.01	KEMET	C1206C103K1RAC	X7R	100	0.27	0.379979	0
0.01	KEMET	C1206C103K2RAC	X7R	200	0.27	0.379979	0
0.01	KEMET	C1206C103K3RAC	X7R	25	0.27	0.379979	0
0.01	KEMET	C1206C103K4RAC	X7R	16	0.27	0.379979	0
0.01	KEMET	C1206C103K5RAC	X7R	50	0.27	0.379979	0
0.01	KEMET	C1206C103K8RAC	X7R	10	0.27	0.379979	0
0.01	KEMET	C1206C103K9RAC	X7R	6.3	0.255	0.379979	0
0.1	KEMET	C1206C104K1RAC	X7R	100	1.2	0.0758696	0
0.1	KEMET	C1206C104K2RAC	X7R	200	1.2	0.0758696	0
0.1	KEMET	C1206C104K3RAC	X7R	25	1.2	0.0758696	0
0.1	KEMET	C1206C104K4RAC	X7R	16	1.2	0.0758696	0
0.1	KEMET	C1206C104K5RAC	X7R	50	1.2	0.0758696	0
0.1	KEMET	C1206C104K8RAC	X7R	10	1.2	0.0758696	0
0.1	KEMET	C1206C104K9RAC	X7R	6.3	1.2	0.0758696	0
1	KEMET	C1206C105K3PAC	X5R	25	3.61	0.0185949	0
1	KEMET	C1206C105K3RAC	X7R	25	3.41	0.0133158	0
1	KEMET	C1206C105K4PAC	X5R	16	3.61	0.0185949	0
1	KEMET	C1206C105K4RAC	X7R	16	3.41	0.0133158	0
1	KEMET	C1206C105K5RAC	X7R	50	3.41	0.0133158	0
1	KEMET	C1206C105K8PAC	X5R	10	3.61	0.0185949	0
1	KEMET	C1206C105K8RAC	X7R	10	3.41	0.0133158	0
1	KEMET	C1206C105K9PAC	X5R	6.3	3.61	0.0185949	0
1	KEMET	C1206C105K9RAC	X7R	6.3	3.41	0.0133158	0
10	KEMET	C1206C106K3PAC	X5R	25	7.16	0.00732742	0
10	KEMET	C1206C106K4PAC	X5R	16	7.16	0.00732742	0
10	KEMET	C1206C106K4RAC	X7R	16	8.41	0.00416295	0
10	KEMET	C1206C106K8PAC	X5R	10	7.16	0.00732742	0
10	KEMET	C1206C106K8RAC	X7R	10	7.86	0.00457925	0
10	KEMET	C1206C106K9PAC	X5R	6.3	7.16	0.00732742	0
10	KEMET	C1206C106K9RAC	X7R	6.3	7.86	0.00457925	0
100	KEMET	C1206C107K9PAC	X5R	6.3	18.1	0.00224198	0
0.0012	KEMET	C1206C122K1RAC	X7R	100	0.0821	2.56796	0
0.0012	KEMET	C1206C122K2RAC	X7R	200	0.0821	2.56796	0
0.0012	KEMET	C1206C122K3RAC	X7R	25	0.0821	2.56796	0
0.0012	KEMET	C1206C122K4RAC	X7R	16	0.0784	2.56796	0
0.0012	KEMET	C1206C122K5RAC	X7R	50	0.0821	2.56796	0
